"Nome da campanha","Nome do conjunto de anúncios","Nome da conta","Nome do anúncio",Dia,Plataforma,Posicionamento,"Plataforma do dispositivo","Veiculação do anúncio",Alcance,Impressões,"Cliques (todos)",Moeda,"CPC (todos)","Valor usado (BRL)",Início,Término,Frequência,Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Configuração de atribuição","Taxa de compras por visualizações da página de destino","Taxa de compras por cliques no link","Taxa de visualizações da página de destino por cliques no link","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do conjunto de anúncios","Veiculação da campanha","CTR (taxa de cliques no link)","Adições ao carrinho","Orçamento da campanha","Tipo de orçamento da campanha","Nome da campanha","URL do site","Início dos relatórios","Término dos relatórios"
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,instagram,"Instagram Reels",mobile_app,inactive,132,139,3,BRL,0.66666667,2,2025-12-28,Contínuo,1.0530303,,,,2,1,14.38848921,2.15827338,140,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,15.15151515,active,active,1.43884892,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,Feed,mobile_web,inactive,14,14,5,BRL,0.026,0.13,2025-12-28,Contínuo,1,,,,1,0.13,9.28571429,35.71428571,13,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,9.28571429,active,active,7.14285714,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,instagram,"Instagram Stories",mobile_app,inactive,700,730,29,BRL,0.73275862,21.25,2025-12-28,Contínuo,1.04285714,,,,27,0.78703704,29.10958904,3.97260274,730,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,30.35714286,active,active,3.69863014,2,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,instagram,Feed,mobile_app,inactive,443,467,14,BRL,0.82928571,11.61,2025-12-28,Contínuo,1.05417607,1,11.61,104.49,11,1.05545455,24.8608137,2.99785867,460,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,26.20767494,active,active,2.35546039,1,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,"Facebook Stories",mobile_app,inactive,28,31,2,BRL,0.35,0.7,2025-12-28,Contínuo,1.10714286,,,,2,0.35,22.58064516,6.4516129,31,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,25,active,active,6.4516129,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,Feed,mobile_app,inactive,857,938,100,BRL,0.1056,10.56,2025-12-28,Contínuo,1.09451575,,,,16,0.66,11.25799574,10.66098081,926,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,12.32205368,active,active,1.70575693,1,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,"Reels in-stream",mobile_app,inactive,80,88,2,BRL,0.465,0.93,2025-12-28,Contínuo,1.1,,,,1,0.93,10.56818182,2.27272727,87,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,11.625,active,active,1.13636364,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,"Facebook Reels",mobile_app,inactive,296,347,84,BRL,0.0497619,4.18,2025-12-28,Contínuo,1.1722973,,,,5,0.836,12.04610951,24.2074928,348,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,14.12162162,active,active,1.44092219,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,Feed,desktop,inactive,125,134,9,BRL,0.10333333,0.93,2025-12-28,Contínuo,1.072,,,,1,0.93,6.94029851,6.71641791,113,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,7.44,active,active,0.74626866,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,facebook,Marketplace,mobile_app,inactive,9,10,1,BRL,0.04,0.04,2025-12-28,Contínuo,1.11111111,,,,1,0.04,4,10,8,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,4.44444444,active,active,10,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-21,threads,"Feed do Threads",mobile_app,inactive,7,7,1,BRL,0.18,0.18,2025-12-28,Contínuo,1,,,,1,0.18,25.71428571,14.28571429,7,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,25.71428571,active,active,14.28571429,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-21,2026-02-21
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,instagram,Feed,desktop,inactive,21,21,0,BRL,,0.12,2025-12-28,Contínuo,1,,,,,,5.71428571,0,20,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,5.71428571,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Coluna da direita",desktop,inactive,50,88,0,BRL,,0.2,2025-12-28,Contínuo,1.76,,,,,,2.27272727,0,99,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,4,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,instagram,Feed,mobile_web,inactive,11,11,0,BRL,,0.02,2025-12-28,Contínuo,1,,,,,,1.81818182,0,11,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,1.81818182,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,Marketplace,mobile_app,inactive,18,19,0,BRL,,0.25,2025-12-28,Contínuo,1.05555556,,,,,,13.15789474,0,18,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,13.88888889,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Facebook Reels",mobile_web,inactive,9,11,0,BRL,,0.03,2025-12-28,Contínuo,1.22222222,,,,,,2.72727273,0,11,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,3.33333333,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,audience_network,"Nativo, banner e intersticial",desktop,inactive,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,Feed,mobile_web,inactive,7,8,0,BRL,,0.03,2025-12-28,Contínuo,1.14285714,,,,,,3.75,0,8,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,4.28571429,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Resultados da pesquisa",mobile_app,inactive,4,6,0,BRL,,0.16,2025-12-28,Contínuo,1.5,,,,,,26.66666667,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,threads,"Feed do Threads",mobile_app,inactive,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-02-20,facebook,Feed,mobile_app,active,5,5,0,BRL,,0.11,2025-12-28,Contínuo,1,,,,,,22,0,5,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,22,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | MAIS AMADAS",2026-02-20,facebook,Feed,mobile_app,inactive,1,1,0,BRL,,0.04,2025-12-28,Contínuo,1,,,,,,40,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,40,active,active,,,35,Diário,"VND | BR | CORE",http://www.ohmydogloja.com/,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,Marketplace,desktop,inactive,6,6,0,BRL,,0.06,2025-12-28,Contínuo,1,,,,,,10,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Anúncios no Facebook Reels",mobile_app,inactive,18,21,0,BRL,,0.09,2025-12-28,Contínuo,1.16666667,,,,,,4.28571429,0,21,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,5,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,audience_network,"Vídeo com incentivo",mobile_app,inactive,1,1,0,BRL,,0.02,2025-12-28,Contínuo,1,,,,,,20,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,20,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,audience_network,"Nativo, banner e intersticial",mobile_app,inactive,5,8,2,BRL,0.18,0.36,2025-12-28,Contínuo,1.6,,,,2,0.18,45,25,8,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,72,active,active,25,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,instagram,"Instagram Stories",mobile_app,inactive,278,286,20,BRL,0.417,8.34,2025-12-28,Contínuo,1.02877698,,,,20,0.417,29.16083916,6.99300699,285,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,30,active,active,6.99300699,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,Feed,mobile_app,inactive,764,855,113,BRL,0.14884956,16.82,2025-12-28,Contínuo,1.11910995,,,,18,0.93444444,19.67251462,13.21637427,855,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,22.01570681,active,active,2.10526316,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Facebook Reels",mobile_app,inactive,350,400,89,BRL,0.04606742,4.1,2025-12-28,Contínuo,1.14285714,,,,16,0.25625,10.25,22.25,417,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,11.71428571,active,active,4,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,instagram,Feed,mobile_app,inactive,343,389,8,BRL,2.0575,16.46,2025-12-28,Contínuo,1.13411079,,,,8,2.0575,42.31362468,2.05655527,387,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,47.98833819,active,active,2.05655527,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,instagram,"Instagram Reels",mobile_app,inactive,137,142,3,BRL,1.22,3.66,2025-12-28,Contínuo,1.03649635,,,,2,1.83,25.77464789,2.11267606,147,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,26.71532847,active,active,1.4084507,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,Feed,desktop,inactive,207,216,13,BRL,0.13846154,1.8,2025-12-28,Contínuo,1.04347826,,,,1,1.8,8.33333333,6.01851852,188,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,8.69565217,active,active,0.46296296,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Facebook Stories",mobile_app,inactive,24,26,2,BRL,1.055,2.11,2025-12-28,Contínuo,1.08333333,1,2.11,104.17,2,1.055,81.15384615,7.69230769,26,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,87.91666667,active,active,7.69230769,1,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Reels in-stream",mobile_app,inactive,113,130,10,BRL,0.181,1.81,2025-12-28,Contínuo,1.15044248,,,,1,1.81,13.92307692,7.69230769,117,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,16.01769912,active,active,0.76923077,1,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-20,facebook,"Feed do perfil do Facebook",mobile_app,inactive,6,7,3,BRL,0.02,0.06,2025-12-28,Contínuo,1.16666667,,,,1,0.06,8.57142857,42.85714286,9,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,10,active,active,14.28571429,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-20,2026-02-20
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,facebook,"Facebook Reels",mobile_web,inactive,10,12,2,BRL,0.01,0.02,2025-12-28,Contínuo,1.2,,,,,,1.66666667,16.66666667,13,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,2,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,instagram,Feed,desktop,inactive,30,30,0,BRL,,0.26,2025-12-28,Contínuo,1,,,,,,8.66666667,0,29,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,8.66666667,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,instagram,Feed,mobile_web,inactive,7,7,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,1.42857143,0,8,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,1.42857143,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,facebook,"Anúncios no Facebook Reels",mobile_app,inactive,32,35,0,BRL,,0.2,2025-12-28,Contínuo,1.09375,,,,,,5.71428571,0,35,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,6.25,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,facebook,"Resultados da pesquisa",mobile_app,inactive,5,5,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,4,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,facebook,Marketplace,desktop,inactive,5,5,0,BRL,,0.01,2025-12-28,Contínuo,1,,,,,,2,0,6,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,2,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,facebook,Feed,mobile_web,inactive,13,13,2,BRL,0.025,0.05,2025-12-28,Contínuo,1,,,,,,3.84615385,15.38461538,11,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,3.84615385,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | IMG | ORELHA",2026-02-19,instagram,Explorar,mobile_app,inactive,1,9,0,BRL,,0,2025-12-28,Contínuo,9,,,,,,0,0,9,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/product/orelha-eterno-56c01352-9185-4e49-b10a-181191fc7789,2026-02-19,2026-02-19
"VND | BR | CORE","SET | CAT | MAIS VENDIDAS","Conta de Anúncios OMD","AD | CAT | FLORAL",2026-02-19,instagram,"Instagram Stories",mobile_app,active,1,1,0,BRL,,0,2025-12-28,Contínuo,1,,,,,,0,0,1,"Clique de 7 dias, visualização de 1 dia ou visualização com engajamento de 1 dia",,,,0,active,active,,,35,Diário,"VND | BR | CORE",https://www.ohmydogloja.com/ohmydog/collections/colecao-floral,2026-02-19,2026-02-19
